Order_ID,Order_number,Order_Item_ID,User_id,Order_Created_Date,Order_Status,Order_date,Order_Approved_Date,Purchase_Order_Status,Purchase_Order_Created_Date,Purchase_Order_ID,Shipment_Date,AWB,Tracking_Status,App_to_PO_TAT,PO_to_Ship_TAT,App_to_ship_TAT
5864141,#172292,5891943,2910,2024-06-19,po_created,2024-06-19,2024-06-24,po_created,26-06-2024,1.0,,,,2 days,,
5864161,#172308,5891963,2910,2024-06-19,po_created,2024-06-19,2024-06-25,po_created,26-06-2024,1.0,,,,1 days,,
5864168,#172314,5891970,2910,2024-06-19,po_created,2024-06-19,2024-06-24,po_created,26-06-2024,1.0,,,,2 days,,
5864170,#172316,5891972,2910,2024-06-19,po_created,2024-06-19,2024-06-24,po_created,26-06-2024,1.0,,,,2 days,,
5880535,#1016,5908874,2910,2024-06-20,po_created,2024-06-20,2024-06-25,po_created,26-06-2024,1.0,,,,1 days,,
5905582,#13730,5934654,1197,2024-06-21,po_created,2024-06-21,2024-06-21,po_created,27-06-2024,3.0,,,,6 days,,
5905583,#13624,5934655,1197,2024-06-21,booked,2024-06-21,2024-06-21,booked,27-06-2024,3.0,2024-07-05,I15975932,delivered,6 days,8 days,14 days
5905584,#13595,5934656,1197,2024-06-21,booked,2024-06-21,2024-06-21,booked,27-06-2024,3.0,2024-07-05,80540962073,delivered,6 days,8 days,14 days
5905585,#13549,5934657,1197,2024-06-21,booked,2024-06-21,2024-06-21,booked,27-06-2024,3.0,2024-07-05,81702716535,delivered,6 days,8 days,14 days
5905586,#13546,5934658,1197,2024-06-21,booked,2024-06-21,2024-06-21,booked,27-06-2024,3.0,2024-07-05,80540961572,rto delivered,6 days,8 days,14 days
5905587,#13529,5934659,1197,2024-06-21,booked,2024-06-21,2024-06-21,booked,27-06-2024,3.0,2024-07-05,80540961690,delivered,6 days,8 days,14 days
5905588,#13481,5934660,1197,2024-06-21,booked,2024-06-21,2024-06-21,booked,27-06-2024,3.0,2024-07-05,80540961001,delivered,6 days,8 days,14 days
5905589,#13473,5934661,1197,2024-06-21,booked,2024-06-21,2024-06-21,booked,27-06-2024,3.0,2024-07-05,80540961093,delivered,6 days,8 days,14 days
5905591,#13431,5934663,1197,2024-06-21,booked,2024-06-21,2024-06-21,booked,27-06-2024,3.0,2024-07-05,80540961292,delivered,6 days,8 days,14 days
5905592,#13407,5934664,1197,2024-06-21,booked,2024-06-21,2024-06-21,booked,27-06-2024,3.0,2024-07-05,80540960555,rto delivered,6 days,8 days,14 days
5905594,#13403,5934666,1197,2024-06-21,booked,2024-06-21,2024-06-21,booked,27-06-2024,3.0,2024-07-05,80540960776,delivered,6 days,8 days,14 days
5905595,#13365,5934667,1197,2024-06-21,booked,2024-06-21,2024-06-21,booked,27-06-2024,3.0,2024-07-05,80540960883,rto delivered,6 days,8 days,14 days
5905596,#13364,5934668,1197,2024-06-21,booked,2024-06-21,2024-06-21,booked,27-06-2024,3.0,2024-07-05,80540960323,rto delivered,6 days,8 days,14 days
5960630,#19959,5991422,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540959715,delivered,3 days,8 days,11 days
5960631,#19676,5991423,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540960065,delivered,3 days,8 days,11 days
5960632,#19478,5991424,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540960194,rto delivered,3 days,8 days,11 days
5960633,#19273,5991425,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540958923,delivered,3 days,8 days,11 days
5960635,#19219,5991427,1197,2024-06-24,po_created,2024-06-24,2024-06-24,po_created,27-06-2024,3.0,,,,3 days,,
5960636,#19074,5991428,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540959251,delivered,3 days,8 days,11 days
5960637,#19050,5991429,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,I15975931,rto delivered,3 days,8 days,11 days
5960638,#13543,5991430,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,81702713212,delivered,3 days,8 days,11 days
5960639,#20266,5991431,1197,2024-06-24,po_created,2024-06-24,2024-06-24,po_created,27-06-2024,3.0,,,,3 days,,
5960640,#20254,5991432,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540957055,delivered,3 days,8 days,11 days
5960641,#20244,5991433,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540957604,delivered,3 days,8 days,11 days
5960642,#20201,5991434,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,81702711974,delivered,3 days,8 days,11 days
5960643,#20154,5991435,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540958061,delivered,3 days,8 days,11 days
5960644,#20152,5991436,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,I15975930,rto delivered,3 days,8 days,11 days
5960646,#20141,5991438,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540956565,delivered,3 days,8 days,11 days
5960647,#20079,5991439,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,81702710515,delivered,3 days,8 days,11 days
5960648,#20076,5991440,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-09,80544262315,rto delivered,3 days,12 days,15 days
5960649,#19994,5991441,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540955563,delivered,3 days,8 days,11 days
5960650,#19919,5991442,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540955946,rto delivered,3 days,8 days,11 days
5960651,#19890,5991443,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540954653,delivered,3 days,8 days,11 days
5960652,#19851,5991444,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540954885,delivered,3 days,8 days,11 days
5960653,#19829,5991445,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,81702707984,delivered,3 days,8 days,11 days
5960654,#19790,5991446,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540953850,rto delivered,3 days,8 days,11 days
5960655,#19748,5991447,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540954152,delivered,3 days,8 days,11 days
5960656,#19566,5991448,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540954476,delivered,3 days,8 days,11 days
5960657,#19557,5991449,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540953231,delivered,3 days,8 days,11 days
5960658,#19552,5991450,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540953441,delivered,3 days,8 days,11 days
5960659,#19500,5991451,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540953695,delivered,3 days,8 days,11 days
5960660,#19455,5991452,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540952376,delivered,3 days,8 days,11 days
5960661,#19391,5991453,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540952715,delivered,3 days,8 days,11 days
5960662,#19349,5991454,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540953172,rto delivered,3 days,8 days,11 days
5960663,#19302,5991455,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540951584,rto delivered,3 days,8 days,11 days
5960665,#19298,5991457,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540951805,rto delivered,3 days,8 days,11 days
5960666,#19274,5991458,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540952052,delivered,3 days,8 days,11 days
5960667,#19263,5991459,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,81702702060,delivered,3 days,8 days,11 days
5960668,#19223,5991460,1197,2024-06-24,po_created,2024-06-24,2024-06-24,po_created,27-06-2024,3.0,2024-07-05,80540951083,cancelled,3 days,8 days,11 days
5960669,#13588,5991461,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540951315,rto delivered,3 days,8 days,11 days
5960670,#13585,5991462,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540950136,delivered,3 days,8 days,11 days
5960671,#13571,5991463,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540950420,delivered,3 days,8 days,11 days
5960672,#13564,5991464,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540950604,delivered,3 days,8 days,11 days
5960673,#13540,5991465,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540949661,delivered,3 days,8 days,11 days
5960674,#13538,5991466,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,81702700564,delivered,3 days,8 days,11 days
5960675,#13526,5991467,1197,2024-06-24,po_created,2024-06-24,2024-06-24,po_created,27-06-2024,3.0,2024-07-05,81702700892,cancelled,3 days,8 days,11 days
5960676,#13523,5991468,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,81702698991,delivered,3 days,8 days,11 days
5960677,#13522,5991469,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540948891,delivered,3 days,8 days,11 days
5960678,#13519,5991470,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540949333,delivered,3 days,8 days,11 days
5960679,#13517,5991471,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540947723,delivered,3 days,8 days,11 days
5960680,#13515,5991472,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540948180,delivered,3 days,8 days,11 days
5960681,#13513,5991473,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540948401,delivered,3 days,8 days,11 days
5960682,#13465,5991474,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540947141,rto delivered,3 days,8 days,11 days
5960683,#13451,5991475,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,81702696736,delivered,3 days,8 days,11 days
5960685,#13443,5991477,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540947502,delivered,3 days,8 days,11 days
5960686,#13442,5991478,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540946216,rto delivered,3 days,8 days,11 days
5960687,#13397,5991479,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540946382,delivered,3 days,8 days,11 days
5960688,#13382,5991480,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540946706,delivered,3 days,8 days,11 days
5960689,#13371,5991481,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540945343,delivered,3 days,8 days,11 days
5960690,#13343,5991482,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,I15975929,delivered,3 days,8 days,11 days
5960692,#13342,5991484,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540945892,rto delivered,3 days,8 days,11 days
5960693,#13331,5991485,1197,2024-06-24,booked,2024-06-24,2024-06-24,booked,27-06-2024,3.0,2024-07-05,80540945111,delivered,3 days,8 days,11 days
5981144,#LL10011003-C1,6012545,7860,2024-06-25,booked,2024-06-25,2024-06-25,booked,26-06-2024,2.0,2024-07-09,153517340050212,cancelled,1 days,13 days,14 days
5981144,#LL10011003-C1,6012545,7860,2024-06-25,booked,2024-06-25,2024-06-25,booked,26-06-2024,2.0,2024-07-09,153517340050563,cancelled,1 days,13 days,14 days
5981144,#LL10011003-C1,6012545,7860,2024-06-25,booked,2024-06-25,2024-06-25,booked,26-06-2024,2.0,2024-07-09,80544277354,delivered,1 days,13 days,14 days
5984469,#1015-C1,6015963,2910,2024-06-25,po_created,2024-06-25,2024-06-25,po_created,26-06-2024,1.0,,,,1 days,,
5990710,#LL10011004,6022470,7860,2024-06-25,booked,2024-06-25,2024-06-25,booked,26-06-2024,2.0,2024-07-09,153517340048578,cancelled,1 days,13 days,14 days
5990710,#LL10011004,6022470,7860,2024-06-25,booked,2024-06-25,2024-06-25,booked,26-06-2024,2.0,2024-07-09,153517340038372,cancelled,1 days,13 days,14 days
5990710,#LL10011004,6022470,7860,2024-06-25,booked,2024-06-25,2024-06-25,booked,26-06-2024,2.0,2024-07-09,80544277376,delivered,1 days,13 days,14 days
5992201,#LL10011005,6024026,7860,2024-06-25,booked,2024-06-25,2024-06-25,booked,26-06-2024,2.0,2024-07-09,153517340048684,cancelled,1 days,13 days,14 days
5992201,#LL10011005,6024026,7860,2024-06-25,booked,2024-06-25,2024-06-25,booked,26-06-2024,2.0,2024-07-09,153517340051095,cancelled,1 days,13 days,14 days
5992201,#LL10011005,6024026,7860,2024-06-25,booked,2024-06-25,2024-06-25,booked,26-06-2024,2.0,2024-07-09,80544277365,delivered,1 days,13 days,14 days
5992652,#LL10011006,6024499,7860,2024-06-25,booked,2024-06-25,2024-06-25,booked,26-06-2024,2.0,2024-07-09,153517340050970,cancelled,1 days,13 days,14 days
5992652,#LL10011006,6024499,7860,2024-06-25,booked,2024-06-25,2024-06-25,booked,26-06-2024,2.0,2024-07-09,153517340049886,cancelled,1 days,13 days,14 days
5992652,#LL10011006,6024499,7860,2024-06-25,booked,2024-06-25,2024-06-25,booked,26-06-2024,2.0,2024-07-09,80544277380,delivered,1 days,13 days,14 days
5993732,#LL10011007,6025615,7860,2024-06-25,po_created,2024-06-25,2024-06-26,po_created,26-06-2024,2.0,2024-07-09,153517340048770,cancelled,0 days,13 days,13 days
5993732,#LL10011007,6025615,7860,2024-06-25,po_created,2024-06-25,2024-06-26,po_created,26-06-2024,2.0,2024-07-09,153517340050776,cancelled,0 days,13 days,13 days
5993732,#LL10011007,6025615,7860,2024-06-25,po_created,2024-06-25,2024-06-26,po_created,26-06-2024,2.0,2024-07-09,80544277391,cancelled,0 days,13 days,13 days
6000656,#21811,6032719,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540944083,delivered,1 days,8 days,9 days
6000657,#21785,6032720,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540944923,delivered,1 days,8 days,9 days
6000658,#21780,6032721,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540942285,delivered,1 days,8 days,9 days
6000659,#21779,6032722,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,81702692573,delivered,1 days,8 days,9 days
6000660,#21775,6032723,1197,2024-06-26,po_created,2024-06-26,2024-06-26,po_created,27-06-2024,3.0,2024-07-05,80540942764,cancelled,1 days,8 days,9 days
6000661,#21766,6032724,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540941681,rto delivered,1 days,8 days,9 days
6000662,#21734,6032725,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540941865,delivered,1 days,8 days,9 days
6000663,#21666,6032726,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,I15975928,rto delivered,1 days,8 days,9 days
6000664,#21654,6032727,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540941320,delivered,1 days,8 days,9 days
6000665,#21587,6032728,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,81702691022,delivered,1 days,8 days,9 days
6000666,#21575,6032729,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,81702691416,delivered,1 days,8 days,9 days
6000667,#21563,6032730,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,153517340045000,delivered,1 days,8 days,9 days
6000668,#21539,6032731,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540941132,rto delivered,1 days,8 days,9 days
6000669,#21534,6032732,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,81702690650,delivered,1 days,8 days,9 days
6000670,#21528,6032733,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540940745,delivered,1 days,8 days,9 days
6000671,#21523,6032734,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,I15975927,rto delivered,1 days,8 days,9 days
6000672,#21494,6032735,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540940922,delivered,1 days,8 days,9 days
6000673,#21436,6032736,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540940336,delivered,1 days,8 days,9 days
6000674,#21403,6032737,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540940421,delivered,1 days,8 days,9 days
6000676,#21541,6032739,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540940546,delivered,1 days,8 days,9 days
6000677,#21378,6032740,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540940071,delivered,1 days,8 days,9 days
6000678,#21334,6032741,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,81702687850,delivered,1 days,8 days,9 days
6000679,#21323,6032742,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,81702688130,delivered,1 days,8 days,9 days
6000680,#21300,6032743,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,81702687054,delivered,1 days,8 days,9 days
6000681,#21292,6032744,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540939802,delivered,1 days,8 days,9 days
6000682,#21262,6032745,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540939964,delivered,1 days,8 days,9 days
6000683,#21252,6032746,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540939382,delivered,1 days,8 days,9 days
6000684,#21224,6032747,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-09,80544262326,exception,1 days,12 days,13 days
6000685,#21189,6032748,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540939566,rto delivered,1 days,8 days,9 days
6000687,#21135,6032750,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540939054,delivered,1 days,8 days,9 days
6000688,#21086,6032751,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540939161,delivered,1 days,8 days,9 days
6000689,#21052,6032752,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540939286,rto delivered,1 days,8 days,9 days
6000690,#21015,6032753,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540938844,delivered,1 days,8 days,9 days
6000691,#20975,6032754,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540938925,delivered,1 days,8 days,9 days
6000692,#20888,6032755,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,81702685735,delivered,1 days,8 days,9 days
6000693,#20880,6032756,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,81702684221,delivered,1 days,8 days,9 days
6000694,#20834,6032757,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540938575,rto delivered,1 days,8 days,9 days
6000695,#20810,6032758,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540938671,rto delivered,1 days,8 days,9 days
6000696,#20750,6032759,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540937676,delivered,1 days,8 days,9 days
6000697,#20725,6032760,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540937886,delivered,1 days,8 days,9 days
6000698,#20718,6032761,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540938100,rto delivered,1 days,8 days,9 days
6000699,#20670,6032762,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540936803,delivered,1 days,8 days,9 days
6000700,#20582,6032763,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540937105,delivered,1 days,8 days,9 days
6000702,#20567,6032765,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540937444,delivered,1 days,8 days,9 days
6000703,#20498,6032766,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540932301,rto delivered,1 days,8 days,9 days
6000704,#20442,6032767,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540936442,delivered,1 days,8 days,9 days
6000706,#20605,6032769,1197,2024-06-26,booked,2024-06-26,2024-06-26,booked,27-06-2024,3.0,2024-07-05,80540936641,delivered,1 days,8 days,9 days
6042149,#22414,6075637,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,05-07-2024,17.0,2024-07-16,80550136380,rto delivered,3 days,11 days,14 days
6042149,#22414,6075637,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,05-07-2024,23.0,2024-07-16,80550136380,rto delivered,3 days,11 days,14 days
6042149,#22414,6075637,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,05-07-2024,24.0,2024-07-16,80550136380,rto delivered,3 days,11 days,14 days
6042149,#22414,6075637,1197,2024-06-28,booked,2024-06-28,2024-07-02,so_created,05-07-2024,25.0,2024-07-16,80550136380,rto delivered,3 days,11 days,14 days
6042150,#22255,6075638,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,05-07-2024,17.0,2024-07-09,80544260134,delivered,3 days,4 days,7 days
6042150,#22255,6075638,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,05-07-2024,23.0,2024-07-09,80544260134,delivered,3 days,4 days,7 days
6042150,#22255,6075638,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,05-07-2024,24.0,2024-07-09,80544260134,delivered,3 days,4 days,7 days
6042150,#22255,6075638,1197,2024-06-28,booked,2024-06-28,2024-07-02,so_created,05-07-2024,25.0,2024-07-09,80544260134,delivered,3 days,4 days,7 days
6042151,#22251,6075639,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,05-07-2024,17.0,2024-07-09,80544260123,delivered,3 days,4 days,7 days
6042151,#22251,6075639,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,05-07-2024,23.0,2024-07-09,80544260123,delivered,3 days,4 days,7 days
6042151,#22251,6075639,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,05-07-2024,24.0,2024-07-09,80544260123,delivered,3 days,4 days,7 days
6042151,#22251,6075639,1197,2024-06-28,booked,2024-06-28,2024-07-02,so_created,05-07-2024,25.0,2024-07-09,80544260123,delivered,3 days,4 days,7 days
6042152,#22404,6075640,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,02-07-2024,7.0,2024-07-09,80544260145,delivered,0 days,7 days,7 days
6042152,#22404,6075640,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,02-07-2024,9.0,2024-07-09,80544260145,delivered,0 days,7 days,7 days
6042152,#22404,6075640,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,02-07-2024,10.0,2024-07-09,80544260145,delivered,0 days,7 days,7 days
6042152,#22404,6075640,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,04-07-2024,13.0,2024-07-09,80544260145,delivered,2 days,5 days,7 days
6042152,#22404,6075640,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,05-07-2024,17.0,2024-07-09,80544260145,delivered,3 days,4 days,7 days
6042152,#22404,6075640,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,05-07-2024,23.0,2024-07-09,80544260145,delivered,3 days,4 days,7 days
6042152,#22404,6075640,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,05-07-2024,24.0,2024-07-09,80544260145,delivered,3 days,4 days,7 days
6042152,#22404,6075640,1197,2024-06-28,booked,2024-06-28,2024-07-02,so_created,05-07-2024,25.0,2024-07-09,80544260145,delivered,3 days,4 days,7 days
6042153,#22374,6075641,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,02-07-2024,7.0,2024-07-09,80544260112,delivered,0 days,7 days,7 days
6042153,#22374,6075641,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,02-07-2024,9.0,2024-07-09,80544260112,delivered,0 days,7 days,7 days
6042153,#22374,6075641,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,02-07-2024,10.0,2024-07-09,80544260112,delivered,0 days,7 days,7 days
6042153,#22374,6075641,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,04-07-2024,13.0,2024-07-09,80544260112,delivered,2 days,5 days,7 days
6042153,#22374,6075641,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,05-07-2024,17.0,2024-07-09,80544260112,delivered,3 days,4 days,7 days
6042153,#22374,6075641,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,05-07-2024,23.0,2024-07-09,80544260112,delivered,3 days,4 days,7 days
6042153,#22374,6075641,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,05-07-2024,24.0,2024-07-09,80544260112,delivered,3 days,4 days,7 days
6042153,#22374,6075641,1197,2024-06-28,booked,2024-06-28,2024-07-02,so_created,05-07-2024,25.0,2024-07-09,80544260112,delivered,3 days,4 days,7 days
6042154,#22326,6075642,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,02-07-2024,7.0,2024-07-09,81707704503,delivered,0 days,7 days,7 days
6042154,#22326,6075642,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,02-07-2024,9.0,2024-07-09,81707704503,delivered,0 days,7 days,7 days
6042154,#22326,6075642,1197,2024-06-28,booked,2024-06-28,2024-07-02,new,02-07-2024,10.0,2024-07-09,81707704503,delivered,0 days,7 days,7 days
